cfips,linear,multinomial,holt,last
21189,0.0,1.0,0.0,0.0
21191,0.0,1.0,0.0,0.0
21193,0.125,0.875,0.0,0.0
21195,0.26666666666666666,0.6666666666666666,0.0,0.06666666666666667
21197,0.0,0.7692307692307692,0.0,0.23076923076923078
21199,0.1,0.9,0.0,0.0
21201,0.0,1.0,0.0,0.0
21203,0.2,0.8,0.0,0.0
21205,0.0,1.0,0.0,0.0
21207,0.0,0.5263157894736842,0.2105263157894737,0.2631578947368421
21209,0.08333333333333333,0.8333333333333333,0.0,0.08333333333333333
21211,0.0,1.0,0.0,0.0
21213,0.0,1.0,0.0,0.0
21215,0.0,0.7500000000000001,0.0,0.25
21217,0.125,0.875,0.0,0.0
21219,0.0,0.6428571428571429,0.0,0.35714285714285715
21221,0.0,1.0,0.0,0.0
21223,0.0,1.0,0.0,0.0
21225,0.0,1.0,0.0,0.0
21227,0.09090909090909091,0.9090909090909091,0.0,0.0
21229,0.0,1.0,0.0,0.0
21231,0.0,0.6000000000000001,0.0,0.4
21233,0.0,1.0,0.0,0.0
21235,0.0,1.0,0.0,0.0
21237,0.1,0.4,0.0,0.5
21239,0.0,1.0,0.0,0.0
22001,0.0,0.6,0.4000000000000001,0.0
22003,0.0,1.0,0.0,0.0
22005,0.0,0.9090909090909091,0.0,0.09090909090909091
22007,0.0,1.0,0.0,0.0
22009,0.0,0.875,0.125,0.0
22011,0.0,0.125,0.0,0.875
22013,0.0,0.47619047619047616,0.047619047619047616,0.47619047619047616
22015,0.0,1.0,0.0,0.0
22017,0.0,0.4166666666666667,0.20833333333333334,0.375
22019,0.11111111111111112,0.888888888888889,0.0,0.0
22021,0.11111111111111112,0.7777777777777778,0.0,0.11111111111111112
22023,0.0,0.7142857142857143,0.0,0.28571428571428575
22025,0.0,0.5000000000000001,0.2777777777777778,0.22222222222222227
22027,0.0,1.0,0.0,0.0
22029,0.0,1.0,0.0,0.0
22031,0.07692307692307693,0.7692307692307692,0.15384615384615385,0.0
22033,0.0625,0.5625,0.37500000000000006,0.0
22035,0.0,1.0,0.0,0.0
22037,0.08333333333333333,0.8333333333333333,0.0,0.08333333333333333
22039,0.0,1.0,0.0,0.0
22041,0.09090909090909091,0.6363636363636364,0.0,0.27272727272727276
22043,0.0,0.9090909090909091,0.09090909090909091,0.0
22045,0.0,1.0,0.0,0.0
22047,0.0,0.45454545454545453,0.18181818181818182,0.36363636363636365
22049,0.09090909090909091,0.9090909090909091,0.0,0.0
22051,0.0,1.0,0.0,0.0
22053,0.09090909090909091,0.9090909090909091,0.0,0.0
22055,0.0,0.7777777777777778,0.2222222222222222,0.0
22057,0.0,0.5263157894736842,0.4736842105263158,0.0
22059,0.11111111111111112,0.5555555555555556,0.0,0.33333333333333337
22061,0.0,1.0,0.0,0.0
22063,0.0,0.5833333333333333,0.41666666666666663,0.0
22065,0.0,0.5714285714285714,0.0,0.4285714285714286
22067,0.0,0.9,0.1,0.0
22069,0.0,1.0,0.0,0.0
22071,0.0,1.0,0.0,0.0
22073,0.0,0.6666666666666666,0.20000000000000004,0.13333333333333333
22075,0.09090909090909091,0.9090909090909091,0.0,0.0
22077,0.0,0.6153846153846154,0.0,0.3846153846153846
22079,0.15384615384615383,0.5384615384615384,0.23076923076923075,0.07692307692307691
22081,0.0,1.0,0.0,0.0
22083,0.0,0.8571428571428572,0.0,0.14285714285714285
22085,0.0,1.0,0.0,0.0
22087,0.0,0.5,0.4375,0.0625
22089,0.07142857142857142,0.7142857142857142,0.2142857142857143,0.0
22091,0.0,1.0,0.0,0.0
22093,0.0,0.6428571428571428,0.2857142857142857,0.07142857142857142
22095,0.09090909090909091,0.9090909090909091,0.0,0.0
22097,0.0,1.0,0.0,0.0
22099,0.05555555555555556,0.05555555555555556,0.33333333333333337,0.5555555555555556
22101,0.09090909090909091,0.9090909090909091,0.0,0.0
22103,0.0,0.6666666666666666,0.3333333333333333,0.0
22105,0.09090909090909091,0.9090909090909091,0.0,0.0
22107,0.0,0.875,0.125,0.0
22109,0.0,1.0,0.0,0.0
22111,0.0,0.6923076923076923,0.0,0.3076923076923077
22113,0.0,0.9090909090909091,0.09090909090909091,0.0
22115,0.0,0.8333333333333334,0.16666666666666669,0.0
22117,0.0,0.5384615384615384,0.0,0.4615384615384615
22119,0.07142857142857142,0.7142857142857142,0.0,0.2142857142857143
22121,0.0,1.0,0.0,0.0
22123,0.0,0.9090909090909091,0.0,0.09090909090909091
22125,0.14285714285714285,0.8571428571428572,0.0,0.0
22127,0.0,0.8181818181818181,0.18181818181818182,0.0
23001,0.07692307692307693,0.5384615384615385,0.0,0.3846153846153846
23003,0.0,1.0,0.0,0.0
23005,0.0,0.9090909090909091,0.09090909090909091,0.0
23007,0.0,0.8571428571428572,0.0,0.14285714285714285
23009,0.0,0.8,0.0,0.2
23011,0.0,1.0,0.0,0.0
23013,0.0,1.0,0.0,0.0
23015,0.0,0.5,0.0,0.5
23017,0.0,1.0,0.0,0.0
23019,0.05882352941176471,0.411764705882353,0.411764705882353,0.11764705882352942
23021,0.0,1.0,0.0,0.0
23023,0.0625,0.3125,0.0,0.625
23025,0.0,1.0,0.0,0.0
23027,0.0,0.5,0.0,0.5
23029,0.0,0.6428571428571429,0.0,0.35714285714285715
23031,0.0,0.4615384615384615,0.07692307692307691,0.4615384615384615
24001,0.0,1.0,0.0,0.0
24003,0.0,1.0,0.0,0.0
24005,0.09090909090909091,0.9090909090909091,0.0,0.0
24009,0.0,1.0,0.0,0.0
24011,0.0,1.0,0.0,0.0
24013,0.0,1.0,0.0,0.0
24015,0.09090909090909091,0.9090909090909091,0.0,0.0
24017,0.14285714285714285,0.8571428571428572,0.0,0.0
24019,0.0,1.0,0.0,0.0
24021,0.0,0.5333333333333333,0.46666666666666673,0.0
24023,0.0,0.9090909090909091,0.09090909090909091,0.0
24025,0.0,0.46666666666666673,0.0,0.5333333333333333
24027,0.07692307692307691,0.769230769230769,0.07692307692307691,0.07692307692307691
24029,0.06666666666666667,0.6,0.0,0.3333333333333333
24031,0.0,0.6666666666666666,0.3333333333333333,0.0
24033,0.0,0.5,0.45,0.05
24035,0.1111111111111111,0.6666666666666666,0.0,0.2222222222222222
24037,0.09090909090909091,0.9090909090909091,0.0,0.0
24039,0.0,1.0,0.0,0.0
24041,0.0,1.0,0.0,0.0
24043,0.0,0.588235294117647,0.0,0.4117647058823529
24045,0.0,1.0,0.0,0.0
24047,0.0,0.0,0.0,1.0
24510,0.0,1.0,0.0,0.0
25001,0.0,1.0,0.0,0.0
25003,0.0,0.4736842105263158,0.0,0.5263157894736842
25005,0.0,0.875,0.0,0.125
25007,0.0,1.0,0.0,0.0
25009,0.09090909090909091,0.9090909090909091,0.0,0.0
25011,0.05555555555555555,0.5555555555555555,0.0,0.3888888888888889
25013,0.23076923076923078,0.7692307692307692,0.0,0.0
25015,0.11111111111111112,0.888888888888889,0.0,0.0
25017,0.0,0.8571428571428572,0.0,0.14285714285714285
25019,0.0,1.0,0.0,0.0
25021,0.0,0.9090909090909091,0.0,0.09090909090909091
25023,0.0,0.4117647058823529,0.588235294117647,0.0
25025,0.0,0.9090909090909091,0.0,0.09090909090909091
25027,0.0,0.5833333333333333,0.3333333333333333,0.08333333333333333
26001,0.0,0.7777777777777778,0.0,0.2222222222222222
26003,0.0,0.8333333333333334,0.16666666666666669,0.0
26005,0.0,0.9,0.1,0.0
26007,0.0,0.7500000000000001,0.0,0.25
26009,0.0,1.0,0.0,0.0
26011,0.2631578947368421,0.4736842105263158,0.0,0.2631578947368421
26013,0.09090909090909091,0.6363636363636364,0.0,0.27272727272727276
26015,0.0,1.0,0.0,0.0
26017,0.0,0.35000000000000003,0.15000000000000002,0.5
26019,0.0,0.9090909090909091,0.09090909090909091,0.0
26021,0.0,1.0,0.0,0.0
26023,0.0,1.0,0.0,0.0
26025,0.0,1.0,0.0,0.0
26027,0.0,1.0,0.0,0.0
26029,0.0,0.8571428571428572,0.0,0.14285714285714285
26031,0.0,1.0,0.0,0.0
26033,0.07692307692307691,0.4615384615384615,0.0,0.4615384615384615
26035,0.0,0.625,0.0,0.37500000000000006
26037,0.0,1.0,0.0,0.0
26039,0.0,1.0,0.0,0.0
26041,0.0,1.0,0.0,0.0
26043,0.25,0.7500000000000001,0.0,0.0
26045,0.0,0.6666666666666666,0.3333333333333333,0.0
26047,0.0,1.0,0.0,0.0
26049,0.11111111111111112,0.888888888888889,0.0,0.0
26051,0.0,0.7692307692307692,0.0,0.23076923076923078
26053,0.0,0.8571428571428572,0.0,0.14285714285714285
26055,0.0625,0.4375,0.0,0.5
26057,0.3076923076923077,0.46153846153846156,0.0,0.23076923076923078
26059,0.0,0.8,0.0,0.2
26061,0.0,1.0,0.0,0.0
26063,0.0,0.09090909090909091,0.0,0.9090909090909091
26065,0.0,0.875,0.0,0.125
26067,0.0,1.0,0.0,0.0
26069,0.09090909090909091,0.9090909090909091,0.0,0.0
26071,0.23076923076923075,0.6923076923076922,0.07692307692307691,0.0
26073,0.0,1.0,0.0,0.0
26075,0.0,0.7499999999999999,0.25,0.0
26077,0.0,0.36363636363636365,0.09090909090909091,0.5454545454545455
26079,0.09090909090909091,0.9090909090909091,0.0,0.0
26081,0.0,0.8333333333333334,0.16666666666666669,0.0
26083,0.14285714285714285,0.8571428571428572,0.0,0.0
26085,0.0,0.8181818181818181,0.18181818181818182,0.0
26087,0.0,1.0,0.0,0.0
26089,0.0,1.0,0.0,0.0
26091,0.09090909090909091,0.9090909090909091,0.0,0.0
26093,0.1,0.9,0.0,0.0
26095,0.047619047619047616,0.47619047619047616,0.47619047619047616,0.0
26097,0.05555555555555556,0.3888888888888889,0.0,0.5555555555555556
26099,0.0,0.8,0.0,0.2
26101,0.0,0.6000000000000001,0.2,0.2
26103,0.09090909090909091,0.9090909090909091,0.0,0.0
26105,0.0,0.1,0.0,0.9
26107,0.0,0.888888888888889,0.0,0.11111111111111112
26109,0.0,0.7000000000000001,0.0,0.30000000000000004
26111,0.0,0.5833333333333333,0.0,0.41666666666666663
26113,0.0,1.0,0.0,0.0
26115,0.13333333333333333,0.4666666666666666,0.0,0.4
26117,0.0,1.0,0.0,0.0
26119,0.0,0.8571428571428572,0.0,0.14285714285714285
26121,0.0,1.0,0.0,0.0
26123,0.0,1.0,0.0,0.0
26125,0.0,1.0,0.0,0.0
26127,0.0,1.0,0.0,0.0
26129,0.0,0.27272727272727276,0.0,0.7272727272727273
26131,0.07692307692307693,0.7692307692307692,0.0,0.15384615384615385
26133,0.11111111111111112,0.888888888888889,0.0,0.0
26135,0.11111111111111112,0.888888888888889,0.0,0.0
26137,0.25,0.7500000000000001,0.0,0.0
26139,0.125,0.625,0.0625,0.18750000000000003
26141,0.0,1.0,0.0,0.0
26143,0.0,0.588235294117647,0.058823529411764705,0.35294117647058826
26145,0.0,0.588235294117647,0.0,0.4117647058823529
26147,0.0,0.6,0.06666666666666667,0.3333333333333333
26149,0.0,1.0,0.0,0.0
26151,0.0,1.0,0.0,0.0
26153,0.0,0.7142857142857143,0.0,0.28571428571428575
26155,0.0,1.0,0.0,0.0
26157,0.0,0.5454545454545455,0.27272727272727276,0.18181818181818182
26159,0.2,0.5,0.0,0.30000000000000004
26161,0.0,0.8,0.0,0.2
26163,0.0,0.7692307692307692,0.07692307692307693,0.15384615384615385
26165,0.1,0.5,0.0,0.4
27001,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.6666666666666666
27003,0.0,0.45454545454545453,0.5454545454545455,0.0
27005,0.0,0.8333333333333334,0.0,0.16666666666666669
27007,0.07142857142857142,0.7142857142857142,0.07142857142857142,0.14285714285714285
27009,0.0,1.0,0.0,0.0
27011,0.08333333333333333,0.8333333333333333,0.0,0.08333333333333333
27013,0.09090909090909091,0.9090909090909091,0.0,0.0
27015,0.052631578947368425,0.4210526315789474,0.0,0.5263157894736842
27017,0.07142857142857142,0.7142857142857142,0.0,0.2142857142857143
27019,0.0,0.5833333333333333,0.16666666666666666,0.25
27021,0.0,0.36363636363636365,0.0,0.6363636363636364
27023,0.0,1.0,0.0,0.0
27025,0.0,1.0,0.0,0.0
27027,0.05555555555555555,0.5555555555555555,0.0,0.3888888888888889
27029,0.0,0.875,0.0,0.125
27031,0.0,0.625,0.0,0.37500000000000006
27033,0.0,1.0,0.0,0.0
27035,0.04347826086956522,0.391304347826087,0.2173913043478261,0.3478260869565218
27037,0.0,0.7500000000000001,0.0,0.25
27039,0.1,0.8,0.0,0.1
27041,0.0,0.7500000000000001,0.0,0.25
27043,0.0,0.7142857142857143,0.0,0.28571428571428575
27045,0.2222222222222222,0.7777777777777778,0.0,0.0
27047,0.0,1.0,0.0,0.0
27049,0.22222222222222224,0.6666666666666667,0.11111111111111112,0.0
27051,0.0,1.0,0.0,0.0
27053,0.0,0.7777777777777778,0.2222222222222222,0.0
27055,0.15384615384615385,0.7692307692307692,0.0,0.07692307692307693
27057,0.0,0.5625,0.4375,0.0
27059,0.1,0.7000000000000001,0.0,0.2
27061,0.09090909090909091,0.9090909090909091,0.0,0.0
27063,0.0,0.8571428571428572,0.0,0.14285714285714285
27065,0.09090909090909091,0.9090909090909091,0.0,0.0
27067,0.09090909090909091,0.9090909090909091,0.0,0.0
27069,0.0,0.9090909090909091,0.0,0.09090909090909091
27071,0.0,1.0,0.0,0.0
27073,0.0,0.5833333333333333,0.0,0.41666666666666663
27075,0.0,1.0,0.0,0.0
27077,0.0,0.875,0.0,0.125
27079,0.16666666666666669,0.8333333333333334,0.0,0.0
27081,0.0,0.6000000000000001,0.4,0.0
27083,0.0,0.875,0.0,0.125
27085,0.0,0.9090909090909091,0.09090909090909091,0.0
27087,0.0,0.4615384615384615,0.07692307692307691,0.4615384615384615
27089,0.0,1.0,0.0,0.0
27091,0.42857142857142866,0.28571428571428575,0.28571428571428575,0.0
27093,0.0,1.0,0.0,0.0
27095,0.0,1.0,0.0,0.0
27097,0.0,0.875,0.125,0.0
27099,0.14285714285714285,0.8571428571428572,0.0,0.0
27101,0.0,1.0,0.0,0.0
27103,0.15384615384615385,0.7692307692307692,0.07692307692307693,0.0
27105,0.0,0.9090909090909091,0.09090909090909091,0.0
27107,0.0,1.0,0.0,0.0
27109,0.07692307692307693,0.7692307692307692,0.0,0.15384615384615385
27111,0.0,1.0,0.0,0.0
27113,0.18181818181818182,0.8181818181818181,0.0,0.0
27115,0.0,1.0,0.0,0.0
27117,0.0,0.8571428571428572,0.0,0.14285714285714285
27119,0.0,1.0,0.0,0.0
27121,0.0,1.0,0.0,0.0
27123,0.0,0.6666666666666666,0.0,0.3333333333333333
27125,0.09090909090909091,0.9090909090909091,0.0,0.0
27127,0.0,1.0,0.0,0.0
27129,0.09090909090909091,0.9090909090909091,0.0,0.0
27131,0.0,1.0,0.0,0.0
27133,0.0,1.0,0.0,0.0
27135,0.07142857142857142,0.7142857142857142,0.0,0.2142857142857143
27137,0.07692307692307693,0.6153846153846154,0.0,0.3076923076923077
27139,0.0,0.875,0.0,0.125
27141,0.0,0.9090909090909091,0.0,0.09090909090909091
27143,0.0,0.875,0.0,0.125
27145,0.06666666666666667,0.6666666666666666,0.0,0.26666666666666666
27147,0.0,0.4,0.6000000000000001,0.0
27149,0.11111111111111112,0.888888888888889,0.0,0.0
27151,0.0,0.7000000000000001,0.0,0.30000000000000004
27153,0.0,1.0,0.0,0.0
27155,0.36363636363636365,0.6363636363636364,0.0,0.0
27157,0.23076923076923078,0.7692307692307692,0.0,0.0
27159,0.0,0.14285714285714288,0.14285714285714288,0.7142857142857143
27161,0.0,0.5263157894736842,0.2631578947368421,0.2105263157894737
27163,0.0,0.4375,0.0,0.5625
27165,0.09090909090909091,0.9090909090909091,0.0,0.0
27167,0.0,0.8181818181818181,0.18181818181818182,0.0
27169,0.0,1.0,0.0,0.0
27171,0.1,0.9,0.0,0.0
27173,0.16666666666666666,0.7499999999999999,0.0,0.08333333333333333
28001,0.09090909090909091,0.9090909090909091,0.0,0.0
28003,0.09523809523809523,0.42857142857142855,0.0,0.47619047619047616
28005,0.0,0.8571428571428572,0.0,0.14285714285714285
28007,0.0,0.875,0.125,0.0
28009,0.0,0.6923076923076923,0.07692307692307693,0.23076923076923078
28011,0.0,0.5555555555555556,0.0,0.4444444444444445
28013,0.0,1.0,0.0,0.0
28015,0.0,1.0,0.0,0.0
28017,0.0,1.0,0.0,0.0
28019,0.09090909090909091,0.36363636363636365,0.0,0.5454545454545455
28021,0.18181818181818182,0.7272727272727273,0.09090909090909091,0.0
28023,0.0,0.8181818181818181,0.0,0.18181818181818182
28025,0.08333333333333333,0.5833333333333333,0.0,0.3333333333333333
28027,0.08333333333333333,0.8333333333333333,0.0,0.08333333333333333
28029,0.125,0.875,0.0,0.0
28031,0.0,0.8181818181818181,0.18181818181818182,0.0
28033,0.0,0.6153846153846154,0.3846153846153846,0.0
28035,0.0,0.7142857142857142,0.07142857142857142,0.2142857142857143
28037,0.25,0.7499999999999999,0.0,0.0
28039,0.0,1.0,0.0,0.0
28041,0.125,0.875,0.0,0.0
28043,0.0,0.9090909090909091,0.0,0.09090909090909091
28045,0.0,1.0,0.0,0.0
28047,0.0,1.0,0.0,0.0
28049,0.09090909090909091,0.9090909090909091,0.0,0.0
28051,0.0,0.6000000000000001,0.1,0.30000000000000004
28053,0.0,0.41666666666666663,0.5833333333333333,0.0
28055,0.0,0.0,0.0,1.0
28057,0.11111111111111112,0.888888888888889,0.0,0.0
28059,0.0,1.0,0.0,0.0
28061,0.09090909090909091,0.8181818181818181,0.0,0.09090909090909091
28063,0.0,1.0,0.0,0.0
28065,0.0,1.0,0.0,0.0
28067,0.0,1.0,0.0,0.0
28069,0.0,0.6363636363636364,0.36363636363636365,0.0
28071,0.0,0.9090909090909091,0.09090909090909091,0.0
28073,0.0,1.0,0.0,0.0
28075,0.0,0.5263157894736842,0.0,0.4736842105263158
28077,0.125,0.875,0.0,0.0
28079,0.09090909090909091,0.9090909090909091,0.0,0.0
28081,0.11764705882352941,0.5294117647058824,0.17647058823529413,0.17647058823529413
28083,0.0,1.0,0.0,0.0
28085,0.0,1.0,0.0,0.0
28087,0.125,0.875,0.0,0.0
28089,0.09090909090909091,0.9090909090909091,0.0,0.0
28091,0.0,0.45454545454545453,0.0,0.5454545454545455
28093,0.0,1.0,0.0,0.0
28095,0.125,0.625,0.25,0.0
28097,0.0,0.5454545454545455,0.0,0.45454545454545453
28099,0.0,1.0,0.0,0.0
28101,0.0,0.9,0.0,0.1
28103,0.0,0.5833333333333333,0.0,0.41666666666666663
28105,0.0,0.6363636363636364,0.0,0.36363636363636365
28107,0.0,1.0,0.0,0.0
28109,0.0,0.6666666666666666,0.0,0.3333333333333333
28111,0.0,0.9,0.0,0.1
28113,0.07142857142857144,0.6428571428571429,0.28571428571428575,0.0
28115,0.0,0.9090909090909091,0.0,0.09090909090909091
28117,0.0,1.0,0.0,0.0
28119,0.09090909090909091,0.9090909090909091,0.0,0.0
28121,0.0,0.888888888888889,0.11111111111111112,0.0
28123,0.0,0.888888888888889,0.0,0.11111111111111112
28125,0.0,0.5714285714285714,0.0,0.4285714285714286
28127,0.0,0.9090909090909091,0.09090909090909091,0.0
28129,0.0,1.0,0.0,0.0
28131,0.0,0.9,0.0,0.1
28133,0.0,0.5263157894736842,0.05263157894736842,0.42105263157894735
28135,0.0,0.6666666666666666,0.0,0.3333333333333333
28137,0.0,1.0,0.0,0.0
28139,0.14285714285714285,0.8571428571428572,0.0,0.0
28141,0.125,0.625,0.18750000000000003,0.0625
28143,0.0,1.0,0.0,0.0
28145,0.14285714285714285,0.8571428571428572,0.0,0.0
28147,0.07692307692307693,0.7692307692307692,0.0,0.15384615384615385
28149,0.0,0.0,0.3333333333333333,0.6666666666666666
28151,0.3076923076923077,0.5384615384615385,0.0,0.15384615384615385
28153,0.0,0.3846153846153846,0.6153846153846154,0.0
28155,0.0,1.0,0.0,0.0
28157,0.0,1.0,0.0,0.0
28159,0.09090909090909091,0.9090909090909091,0.0,0.0
28161,0.0,0.6923076923076923,0.0,0.3076923076923077
28163,0.0,1.0,0.0,0.0
29001,0.0,0.6923076923076923,0.0,0.3076923076923077
29003,0.0,0.9,0.0,0.1
29005,0.09090909090909091,0.9090909090909091,0.0,0.0
29007,0.0,1.0,0.0,0.0
29009,0.0,0.9,0.0,0.1
29011,0.09090909090909091,0.9090909090909091,0.0,0.0
29013,0.09090909090909091,0.9090909090909091,0.0,0.0
29015,0.09090909090909091,0.8181818181818181,0.0,0.09090909090909091
29017,0.1,0.2,0.0,0.7000000000000001
29019,0.13333333333333333,0.6666666666666666,0.20000000000000004,0.0
29021,0.0,1.0,0.0,0.0
29023,0.0,0.6923076923076923,0.0,0.3076923076923077
29025,0.0,0.9090909090909091,0.0,0.09090909090909091
29027,0.09523809523809523,0.42857142857142855,0.23809523809523808,0.23809523809523808
29029,0.09090909090909091,0.9090909090909091,0.0,0.0
29031,0.0,0.6666666666666666,0.0,0.3333333333333333
29033,0.07692307692307693,0.6923076923076923,0.0,0.23076923076923078
29035,0.0,1.0,0.0,0.0
29037,0.0,0.5263157894736842,0.0,0.4736842105263158
29039,0.09090909090909091,0.9090909090909091,0.0,0.0
29041,0.05,0.5,0.0,0.45
29043,0.11111111111111112,0.888888888888889,0.0,0.0
29045,0.14285714285714285,0.8571428571428572,0.0,0.0
29047,0.0,0.8,0.2,0.0
29049,0.0,0.45454545454545453,0.3181818181818182,0.22727272727272727
29051,0.0,0.8181818181818181,0.18181818181818182,0.0
29053,0.0,1.0,0.0,0.0
29055,0.0,0.875,0.125,0.0
29057,0.0,0.7272727272727273,0.27272727272727276,0.0
29059,0.0,0.9090909090909091,0.0,0.09090909090909091
29061,0.0,0.25,0.0,0.7500000000000001
29063,0.0,1.0,0.0,0.0
29065,0.0,1.0,0.0,0.0
29067,0.0,1.0,0.0,0.0
29069,0.09090909090909091,0.9090909090909091,0.0,0.0
29071,0.11111111111111112,0.888888888888889,0.0,0.0
29073,0.0,0.45454545454545453,0.0,0.5454545454545455
29075,0.16666666666666669,0.8333333333333334,0.0,0.0
29077,0.125,0.875,0.0,0.0
29079,0.0,1.0,0.0,0.0
29081,0.0,1.0,0.0,0.0
29083,0.0,0.4444444444444445,0.2777777777777778,0.2777777777777778
29085,0.0,1.0,0.0,0.0
29087,0.07692307692307693,0.6923076923076923,0.0,0.23076923076923078
29089,0.2,0.8,0.0,0.0
29091,0.09090909090909091,0.9090909090909091,0.0,0.0
29093,0.0,1.0,0.0,0.0
29095,0.09090909090909091,0.7272727272727273,0.18181818181818182,0.0
29097,0.0,0.8333333333333334,0.16666666666666669,0.0
29099,0.0,0.9090909090909091,0.0,0.09090909090909091
29101,0.06666666666666667,0.6666666666666666,0.0,0.26666666666666666
29103,0.047619047619047616,0.47619047619047616,0.28571428571428575,0.19047619047619047
29105,0.14285714285714285,0.8571428571428572,0.0,0.0
29107,0.0,0.75,0.08333333333333334,0.16666666666666669
29109,0.0,1.0,0.0,0.0
29111,0.0,1.0,0.0,0.0
29113,0.0,0.8181818181818181,0.0,0.18181818181818182
29115,0.0,1.0,0.0,0.0
29117,0.06666666666666667,0.6,0.0,0.3333333333333333
29119,0.0,0.7499999999999999,0.0,0.25
29121,0.0,1.0,0.0,0.0
29123,0.0,0.6666666666666666,0.0,0.3333333333333333
29125,0.125,0.0,0.0,0.875
29127,0.0,0.625,0.0,0.37500000000000006
29129,0.0,0.9090909090909091,0.0,0.09090909090909091
29131,0.0,0.6363636363636364,0.0,0.36363636363636365
29133,0.0,0.8333333333333333,0.08333333333333333,0.08333333333333333
29135,0.0,1.0,0.0,0.0
29137,0.09523809523809523,0.47619047619047616,0.0,0.42857142857142855
29139,0.0,0.4615384615384615,0.0,0.5384615384615384
29141,0.09090909090909091,0.9090909090909091,0.0,0.0
29143,0.07142857142857142,0.5714285714285714,0.2142857142857143,0.14285714285714285
29145,0.0,1.0,0.0,0.0
29147,0.20000000000000004,0.6666666666666666,0.0,0.13333333333333333
29149,0.09090909090909091,0.9090909090909091,0.0,0.0
29151,0.0,0.5625,0.0,0.4375
29153,0.0,0.3076923076923077,0.0,0.6923076923076923
29155,0.0,1.0,0.0,0.0
29157,0.0,1.0,0.0,0.0
29159,0.0,1.0,0.0,0.0
29161,0.09090909090909091,0.9090909090909091,0.0,0.0
29163,0.0,0.9,0.0,0.1
29165,0.0,0.4444444444444445,0.5555555555555556,0.0
29167,0.0,0.9090909090909091,0.0,0.09090909090909091
29169,0.0,1.0,0.0,0.0
29171,0.0,0.0,0.0,1.0
29173,0.0,0.625,0.0,0.37500000000000006
29175,0.5,0.4,0.1,0.0
29177,0.08333333333333333,0.8333333333333333,0.08333333333333333,0.0
29179,0.125,0.875,0.0,0.0
29181,0.0,0.875,0.125,0.0
29183,0.0,1.0,0.0,0.0
29185,0.0,1.0,0.0,0.0
29186,0.0,1.0,0.0,0.0
29187,0.08333333333333334,0.75,0.0,0.16666666666666669
29189,0.07142857142857142,0.7142857142857142,0.2142857142857143,0.0
29195,0.28571428571428575,0.7142857142857143,0.0,0.0
29197,0.0,1.0,0.0,0.0
29199,0.0,1.0,0.0,0.0
29201,0.0,1.0,0.0,0.0
29203,0.0,1.0,0.0,0.0
29205,0.0,0.7272727272727273,0.27272727272727276,0.0
29207,0.0,1.0,0.0,0.0
29209,0.08333333333333333,0.8333333333333333,0.08333333333333333,0.0
29211,0.0,0.7272727272727273,0.27272727272727276,0.0
29213,0.09090909090909091,0.45454545454545453,0.27272727272727276,0.18181818181818182
29215,0.0,0.7777777777777778,0.0,0.2222222222222222
29217,0.0,0.6363636363636364,0.36363636363636365,0.0
29219,0.0,1.0,0.0,0.0
29221,0.0,1.0,0.0,0.0
29223,0.0,1.0,0.0,0.0
29225,0.5,0.25,0.0,0.25
29227,0.18181818181818182,0.6363636363636364,0.0,0.18181818181818182
29229,0.05555555555555555,0.5555555555555555,0.0,0.3888888888888889
29510,0.0,0.6363636363636364,0.18181818181818182,0.18181818181818182
30001,0.16666666666666669,0.8333333333333334,0.0,0.0
30003,0.08333333333333334,0.75,0.0,0.16666666666666669
30005,0.1,0.7000000000000001,0.2,0.0
30007,0.0,1.0,0.0,0.0
30009,0.0,1.0,0.0,0.0
30011,0.0,0.0,0.0,1.0
30013,0.0,1.0,0.0,0.0
30015,0.0,0.9090909090909091,0.09090909090909091,0.0
30017,0.05555555555555555,0.5555555555555555,0.0,0.3888888888888889
30019,0.0,0.8181818181818181,0.0,0.18181818181818182
30021,0.0,1.0,0.0,0.0
30023,0.0,1.0,0.0,0.0
30025,0.0,1.0,0.0,0.0
30027,0.0,0.4736842105263158,0.0,0.5263157894736842
30029,0.0,1.0,0.0,0.0
30031,0.16666666666666669,0.4166666666666667,0.0,0.4166666666666667
30033,0.0625,0.4375,0.5,0.0
30035,0.0,1.0,0.0,0.0
30037,0.0,0.0,0.0,1.0
30039,0.06666666666666667,0.6666666666666666,0.0,0.26666666666666666
30041,0.0,0.5384615384615384,0.0,0.4615384615384615
30043,0.0,1.0,0.0,0.0
30045,0.0,0.18181818181818182,0.0,0.8181818181818181
30047,0.09090909090909091,0.36363636363636365,0.0,0.5454545454545455
30049,0.0,1.0,0.0,0.0
30051,0.0,0.5714285714285714,0.0,0.4285714285714286
30053,0.08333333333333333,0.6666666666666666,0.25,0.0
30055,0.14285714285714285,0.8571428571428572,0.0,0.0
30057,0.0,0.47058823529411764,0.0,0.5294117647058824
30059,0.0,1.0,0.0,0.0
30061,0.0,0.7142857142857143,0.0,0.28571428571428575
30063,0.0,0.7777777777777778,0.0,0.2222222222222222
30065,0.0,1.0,0.0,0.0
30067,0.05555555555555556,0.33333333333333337,0.05555555555555556,0.5555555555555556
30069,0.0,1.0,0.0,0.0
30071,0.09090909090909091,0.9090909090909091,0.0,0.0
